Name,Naics Code Description,NAICS Code,Address,City,County,State,Zip Code,"Excess Food Estimate, Low (tons per year)","Excess Food Estimate, High (tons per year)",UniqueID,Longitude,Latitude,AvgExcessFoodWaste
"Life At The Beach, LLC",Full-Service Restaurants,722511,19 Jessica Way,Fitchburg,Worcester,MA,1420,9.5639115,16.96,RFS103714,-71.80424490529,42.616003208336,13.26195575
Lighthouse Cafe,Full-Service Restaurants,722511,20 High St,Medford,Middlesex,MA,2155,3.113847,13.568,RFS109096,-71.110668025468,42.418440347687,8.3409235
Lil Anthony's Pizza,Limited-Service Restaurants,722513,606 Tarkiln Hill Rd,New Bedford,Bristol,MA,2745,1.4395095,10.5,RFS414571,-70.943385816923,41.679765154496,5.96975475
Lil Duke's Ice Cream Shoppe,Limited-Service Restaurants,722513,288 Grove St,Braintree,Norfolk,MA,2184,0.6626235,4.5,RFS363535,-70.987442627045,42.190027693391,2.58131175
Lil Joe's LLC,Full-Service Restaurants,722511,882 Broadway,Everett,Middlesex,MA,2149,1.7045655,10.176,RFS270140,-71.044496538982,42.419614059922,5.94028275
Lilly's Gourmet Pasta Express,Full-Service Restaurants,722511,1528 Tremont St,Boston,Suffolk,MA,2120,9.66,11.872,RFS82992,-71.0999950696,42.332407391239,10.766
"Lily Cafe II, Inc.",Full-Service Restaurants,722511,327 Plymouth St,Halifax,Plymouth,MA,2338,1.741806,1.741806,RFS165372,-70.84690605507,41.99376975545,1.741806
"Lime Leaf, Inc.",Full-Service Restaurants,722511,435 Columbian St Ste 2,Weymouth,Norfolk,MA,2190,9.3227145,18.656,RFS195422,-70.969442818328,42.180344606073,13.98935725
Lime Rickey S LLC,Limited-Service Restaurants,722513,105 Ocean Ave,Marblehead,Essex,MA,1945,3.9162585,15,RFS290725,-70.857468327067,42.492050891185,9.45812925
Limey's Inc.,Full-Service Restaurants,722511,12 Bornwood Dr,Norwood,Norfolk,MA,2062,2.9455965,15.264,RFS53463,-71.199753415712,42.180150641183,9.10479825
"Lin S Garden, Inc.",Full-Service Restaurants,722511,206 E Main St,Milford,Worcester,MA,1757,1.3671735,1.3671735,RFS114553,-71.499323907484,42.150875879714,1.3671735
"Lin Sashimi, Inc.",Full-Service Restaurants,722511,928 Plain St,Marshfield,Plymouth,MA,2050,2.8286445,8.48,RFS276535,-70.755836150586,42.106612032252,5.65432225
Lincoln Grille LLC,Limited-Service Restaurants,722513,1 Upland Rd,Holyoke,Hampden,MA,1040,8.9233485,15,RFS284495,-72.643514124237,42.181087280134,11.96167425
Lincoln P Epicurean Feast,Full-Service Restaurants,722511,160 Gould St,Needham,Norfolk,MA,2494,1.5568575,10.176,RFS86812,-71.229778843114,42.304757890333,5.86642875
Liora's Catering LLC,Caterers,722320,183 Wallis Rd,Chestnut Hill,Middlesex,MA,2467,2.0485245,13.568,RFS6959,-71.15859494157,42.306339585253,7.80826225
"Li's Asian Garden, Inc.",Full-Service Restaurants,722511,1186 Main St,Haverhill,Essex,MA,1830,5.4800295,20.352,RFS52473,-71.103302551351,42.810149538106,12.91601475
Li's Brothers Japanese Restaurant East Longmeadow,Full-Service Restaurants,722511,795 Maple Rd,Longmeadow,Hampden,MA,1106,8.031012,15.264,RFS258394,-72.553409005348,42.032686953756,11.647506
Lisas Fam Inc,Limited-Service Restaurants,722513,283 Boston Ave,Medford,Middlesex,MA,2155,19.169667,25.5,RFS362811,-71.124092550505,42.412976895366,22.3348335
Lisas Family Pizza,Limited-Service Restaurants,722513,368 Trapelo Rd,Belmont,Middlesex,MA,2478,16.9143975,22.5,RFS380861,-71.184017793442,42.385534309753,19.70719875
Lisas Family Pizzeria,Full-Service Restaurants,722511,45 W Wyoming Ave,Melrose,Middlesex,MA,2176,8.715399,8.715399,RFS198667,-71.069465970624,42.452142911932,8.715399
Lisa's Family Pizzeria,Limited-Service Restaurants,722513,1794 Bridge St Ste 26a,Dracut,Middlesex,MA,1826,1.818927,12,RFS330213,-71.310432076224,42.684480980116,6.9094635
Lisa's Kitchen,Full-Service Restaurants,722511,150 George St,Medford,Middlesex,MA,2155,13.531518,20.352,RFS79902,-71.118357511694,42.413588206177,16.941759
Lisas Pizzeria,Limited-Service Restaurants,722513,2312 Main St,Tewksbury,Middlesex,MA,1876,13.531518,18,RFS350198,-71.193966366615,42.580182819191,15.765759
Little Bangkok,Full-Service Restaurants,722511,100 Market St,Rockland,Plymouth,MA,2370,12.5989875,23.744,RFS28162,-70.91632890656,42.121387948531,18.17149375
Little Big Diner,Full-Service Restaurants,722511,1247 Centre St,Newton,Middlesex,MA,2459,13.531518,20.352,RFS59857,-71.19479074517,42.330911669092,16.941759
Little Boost Coffee Co. LLC,Limited-Service Restaurants,722513,15 W Bellflower St APT 1,Dorchester,Suffolk,MA,2125,1.4395095,1.4395095,RFS318415,-71.05954168557,42.324837745624,1.4395095
Little Caesar's,Limited-Service Restaurants,722513,15 Chestnut St,Worcester,Worcester,MA,1609,3.7891425,22.5,RFS318209,-71.804002508292,42.265998129553,13.14457125
Little Caesars Pizza,Limited-Service Restaurants,722513,1090 Saint James Ave,Springfield,Hampden,MA,1104,7.974714,10.5,RFS293532,-72.5710028665,42.138687072049,9.237357
Little Caesars Pizza,Limited-Service Restaurants,722513,24 Union St,Lynn,Essex,MA,1902,14.3431365,19.5,RFS352241,-70.937737603306,42.468568275236,16.92156825
Little Caesars Pizza,Limited-Service Restaurants,722513,289 Winthrop St Ste 3,Taunton,Bristol,MA,2780,9.000387,15,RFS363682,-71.119956940367,41.889193782246,12.0001935
Little Caesars Pizza,Limited-Service Restaurants,722513,386 Shrewsbury St,Worcester,Worcester,MA,1604,14.345859,14.345859,RFS383503,-71.775509350994,42.271135197863,14.345859
Little Caesars Pizza,Limited-Service Restaurants,722513,58 Market Sq,Lynn,Essex,MA,1905,1.4395095,10.5,RFS410919,-70.964278767736,42.462570417961,5.96975475
Little Caesars Pizza,Limited-Service Restaurants,722513,7 Hilldale Ave,Haverhill,Essex,MA,1832,16.0882425,16.0882425,RFS423450,-71.090434982012,42.778551219037,16.0882425
Little Carmen's LLC,Full-Service Restaurants,722511,43 Washington St,Norwell,Plymouth,MA,2061,1.741806,1.741806,RFS193976,-70.882339934797,42.173857631542,1.741806
Little Ceasars Roslindale,Limited-Service Restaurants,722513,628 American Legion Hwy,Roslindale,Suffolk,MA,2131,3.143118,22.5,RFS417275,-71.109999930652,42.285582930188,12.821559
Little Chefs Club LLC,Full-Service Restaurants,722511,447 Weston Rd,Wellesley,Norfolk,MA,2482,11.363418,18.656,RFS198102,-71.316592652827,42.313565708793,15.009709
Little Chero LLC,Limited-Service Restaurants,722513,146 Belgrade Ave,Roslindale,Suffolk,MA,2131,9.3026505,9.3026505,RFS316917,-71.136276597643,42.28621844752,9.3026505
Little Coffee Bean,Limited-Service Restaurants,722513,113 Main St,Upton,Worcester,MA,1568,7.6212675,33.92,RFS297412,-71.620102158968,42.169820695965,20.77063375
Little Country Pizza Two,Limited-Service Restaurants,722513,696 Yarmouth Rd,Hyannis,Barnstable,MA,2601,3.0106725,15,RFS423202,-70.267326623566,41.671681740519,9.00533625
Little Depot Diner,Full-Service Restaurants,722511,1 Railroad Ave,Peabody,Essex,MA,1960,2.4500685,3.392,RFS26894,-70.927224031312,42.526877445682,2.92103425
Little Dipper,Full-Service Restaurants,722511,669 Centre St,Jamaica Plain,Suffolk,MA,2130,0.96525,5.088,RFS240257,-71.114218652778,42.312590917192,3.026625
Little Donkey,Full-Service Restaurants,722511,505 Massachusetts Ave,Cambridge,Middlesex,MA,2139,10.7330685,20.352,RFS210507,-71.101627626886,42.364250940112,15.54253425
Little Dory Cafe LLC,Full-Service Restaurants,722511,16 Harry Kemp Way APT 8,Provincetown,Barnstable,MA,2657,1.4395095,11.872,RFS86577,-70.185234393466,42.056817992288,6.65575475
"Little House Cafe, Inc.",Full-Service Restaurants,722511,339 State Rd,Vineyard Haven,Dukes,MA,2568,6.1385445,6.1385445,RFS169123,-70.658151306107,41.423282968893,6.1385445
Little Panda Chinese Restaurant,Full-Service Restaurants,722511,166 White St,Springfield,Hampden,MA,1108,3.394116,15.264,RFS91194,-72.557090480793,42.093269143376,9.329058
Little Phoenix Restaurant,Full-Service Restaurants,722511,4128 Acushnet Ave,New Bedford,Bristol,MA,2745,1.678644,1.678644,RFS189491,-70.942484095212,41.729858975363,1.678644
"Little Pizza King, Inc.",Limited-Service Restaurants,722513,33 Cornell St,Arlington,Middlesex,MA,2474,13.531518,18,RFS373988,-71.141273092376,42.413287887623,15.765759
Little Wolf Coffee LLC,Limited-Service Restaurants,722513,125 High St,Ipswich,Essex,MA,1938,1.9144125,1.9144125,RFS305674,-70.850226892702,42.689301507073,1.9144125
Live Love Nutrition,Full-Service Restaurants,722511,76 Central St,West Boylston,Worcester,MA,1583,1.4395095,11.872,RFS254425,-71.784270836823,42.368650750357,6.65575475
Live Noodles,Full-Service Restaurants,722511,1026 Commonwealth Ave,Boston,Suffolk,MA,2215,9.3026505,11.872,RFS33779,-71.121935375113,42.351691922005,10.58732525
Livias Dish,Full-Service Restaurants,722511,1394 Main St Ste 1,Worcester,Worcester,MA,1603,1.745007,10.176,RFS71589,-71.853554222284,42.240759390367,5.9605035
Lizs Cafe,Full-Service Restaurants,722511,31 Bradford St,Provincetown,Barnstable,MA,2657,1.4395095,11.872,RFS158426,-70.19315506208,42.046598113627,6.65575475
Lizzy's Homemade Ice Cream,Limited-Service Restaurants,722513,1498 Highland Ave,Needham,Norfolk,MA,2492,2.494,3,RFS318131,-71.236003429975,42.28122956862,2.747
"Lll Restaurant, LLC",Full-Service Restaurants,722511,49 Main St,Williamsburg,Hampshire,MA,1096,2.9467185,2.9467185,RFS205953,-72.722120929051,42.390462261468,2.9467185
Lobster Lovers Inc.,Full-Service Restaurants,722511,167 Bridge Rd,Salisbury,Essex,MA,1952,8.580396,13.568,RFS91544,-70.869645770319,42.818313736069,11.074198
"Lobster Roll Cruises, LLC",Full-Service Restaurants,722511,357 Sesuit Neck Rd,East Dennis,Barnstable,MA,2641,52.512504,52.512504,RFS174379,-70.155876013663,41.751318557625,52.512504
Lobsters and Clambakes,Full-Service Restaurants,722511,10 Jan Sebastian Dr,Sandwich,Barnstable,MA,2563,13.8,16.96,RFS27360,-70.485635952803,41.718046077867,15.38
Local 149,Full-Service Restaurants,722511,149 P St,Boston,Suffolk,MA,2127,19.32,23.744,RFS78939,-71.027181427423,42.333148189946,21.532
Local 186,Limited-Service Restaurants,722513,186 Commercial St,Provincetown,Barnstable,MA,2657,13.717,18.051165,RFS332835,-70.189407947515,42.048454627331,15.8840825
Local 225 Bbq LLC,Full-Service Restaurants,722511,43 Bolton Woods Way,Bolton,Worcester,MA,1740,2.9358945,2.9358945,RFS193838,-71.5568097419,42.440198102386,2.9358945
Local 438,Full-Service Restaurants,722511,125 Main St,Stoneham,Middlesex,MA,2180,2.3604075,8.48,RFS60092,-71.10026089284,42.4887812858,5.42020375
"Local Motion Food Truck, LLC",Mobile Food Services,722330,13 Old Powder House Rd,Lakeville,Plymouth,MA,2347,0.378543,0.378543,RFS24395,-70.948017824522,41.838163497944,0.378543
Local Woburn LLC,Full-Service Restaurants,722511,348 Cambridge Rd,Woburn,Middlesex,MA,1801,11.276265,16.96,RFS171768,-71.164948288538,42.460373430905,14.1181325
Lockwood Mc Kinnon Co Inc,Limited-Service Restaurants,722513,79 N Main St,Mansfield,Bristol,MA,2048,2.566212,12,RFS432097,-71.217131434114,42.026539700599,7.283106
Loco BURrito& Chicken W/D,Limited-Service Restaurants,722513,1012 Main St,Brockton,Plymouth,MA,2301,10.208088,16.96,RFS287548,-71.016013491874,42.065307143002,13.584044
Loco Coco LLC,Limited-Service Restaurants,722513,123 Washington St Ste 204,Holliston,Middlesex,MA,1746,18.042024,24,RFS304605,-71.414253768387,42.216391023938,21.021012
Loco Coco LLC,Limited-Service Restaurants,722513,7 Walker Dr,Upton,Worcester,MA,1568,4.908255,16.5,RFS423587,-71.582239246847,42.158600161561,10.7041275
Loco South Boston,Limited-Service Restaurants,722513,412 W Broadway,Boston,Suffolk,MA,2127,1.4395095,1.4395095,RFS388845,-71.047827981805,42.336930939754,1.4395095
"Locontes Italian Deli & Catering, LLC",Caterers,722320,22 Rainbow Dr,Haverhill,Essex,MA,1835,1.4395095,11.872,RFS8946,-71.102206511741,42.758568203814,6.65575475
"Lodgian, LLC",Full-Service Restaurants,722511,259 Elm St,Dedham,Norfolk,MA,2026,24.84,30.528,RFS140126,-71.177351777874,42.227998006881,27.684
Loewen S Deli,Limited-Service Restaurants,722513,31 Myrtle St,Dedham,Norfolk,MA,2026,12.39645,18,RFS369228,-71.153607596808,42.245820650527,15.198225
"Lofmur, Inc.",Full-Service Restaurants,722511,1723 Centre St,West Roxbury,Suffolk,MA,2132,10.6315935,13.568,RFS95134,-71.148750650779,42.287213138975,12.09979675
Loft 266,Full-Service Restaurants,722511,266 Park Ave,Worcester,Worcester,MA,1609,3.5627295,3.5627295,RFS142949,-71.819505564515,42.264139042481,3.5627295
"Log Cabin Banquet & Meeting House, Inc",Caterers,722320,500 Easthampton Rd,Holyoke,Hampden,MA,1040,90.5805945,90.5805945,RFS16956,-72.650233342396,42.234174788713,90.5805945
"Logan Currito, LLC",Full-Service Restaurants,722511,300 Terminal C Ste 12,Boston,Suffolk,MA,2128,17.94,22.048,RFS153950,-71.058124670104,42.382159356691,19.994
"Lola 41 Restaurant Pb, LLC",Full-Service Restaurants,722511,132 Turnpike Rd Ste 100,Southborough,Worcester,MA,1772,1.4395095,1.4395095,RFS66408,-71.513652464673,42.292974708995,1.4395095
Lola S Little,Full-Service Restaurants,722511,57 Eliot St,Natick,Middlesex,MA,1760,1.741806,13.568,RFS223021,-71.316577330931,42.271814560353,7.654903
"Lolita Boston, LLC",Full-Service Restaurants,722511,271 Dartmouth St,Boston,Suffolk,MA,2116,79.7370255,101.76,RFS144587,-71.077574548701,42.350678594265,90.74851275
Lombardo's Inc,Caterers,722320,6 Billings St,Randolph,Norfolk,MA,2368,183.9551175,183.9551175,RFS18780,-71.065134226607,42.20261825777,183.9551175
Londis Famous Roast Beef and Pizza Inc,Limited-Service Restaurants,722513,7 Traders Way,Salem,Essex,MA,1970,2.6363535,12,RFS423566,-70.923959786171,42.502835819868,7.31817675
Lone Star Taco Bar,Full-Service Restaurants,722511,635 Cambridge St,Cambridge,Middlesex,MA,2141,1.91598,16.96,RFS235651,-71.086976479152,42.3719910175,9.43799
Long John Silver's,Limited-Service Restaurants,722513,1560 VFW Pkwy,West Roxbury,Suffolk,MA,2132,25.250049,25.250049,RFS321690,-71.169295474417,42.26726654956,25.250049
Longboards Cafe & Bar,Full-Service Restaurants,722511,72 Wharf St,Salem,Essex,MA,1970,2.743026,2.743026,RFS248923,-70.888307351871,42.51965999522,2.743026
Longfellows,Limited-Service Restaurants,722513,284 Broadway,Cambridge,Middlesex,MA,2139,1.989735,10.5,RFS362980,-71.098053466769,42.368084924642,6.2448675
Longhorn Steakhouse,Full-Service Restaurants,722511,39 Walkers Brook Dr,Reading,Middlesex,MA,1867,11.801196,11.801196,RFS181632,-71.09366190911,42.518911257532,11.801196
Longitude Catering Events LLC,Caterers,722320,1338 Memorial Ave FL 2,West Springfield,Hampden,MA,1089,2.579709,15.264,RFS3913,-72.619865828556,42.092927237025,8.9218545
Longos Inc,Limited-Service Restaurants,722513,195 Boston Tpke,Shrewsbury,Worcester,MA,1545,3.135,3.135,RFS335846,-71.745619342767,42.275184133468,3.135
"Longshore, Inc.",Full-Service Restaurants,722511,1000 Bridge Rd,Eastham,Barnstable,MA,2642,12.42,15.264,RFS28722,-69.992506835344,41.812265512475,13.842
Longwater Cafe,Full-Service Restaurants,722511,143 Longwater Dr,Norwell,Plymouth,MA,2061,3.407844,3.407844,RFS75393,-70.878018950568,42.156205655107,3.407844
"Lorelei Kitchen, LLC",Full-Service Restaurants,722511,53 Lombard St,Newton,Middlesex,MA,2458,2.601126,11.872,RFS216235,-71.19041807103,42.349150558899,7.236563
Loren D Shumway,Limited-Service Restaurants,722513,166 West St,Ware,Hampshire,MA,1082,7.279404,25.5,RFS325661,-72.254487992958,42.254155019894,16.389702
Lorenas Bakery and Cafe,Full-Service Restaurants,722511,357 Main St,Hyannis,Barnstable,MA,2601,2.8916745,13.568,RFS174364,-70.283010517272,41.653112379961,8.22983725
Lorenzo's Italian Restaurant Inc,Full-Service Restaurants,722511,500 W Grove St,Middleboro,Plymouth,MA,2346,49.8797145,49.8797145,RFS208798,-70.950923788596,41.89809732924,49.8797145
Loretta,Full-Service Restaurants,722511,27 State St,Newburyport,Essex,MA,1950,3.2544435,13.568,RFS143852,-70.869916291965,42.810445161615,8.41122175
Loretta,Full-Service Restaurants,722511,15 Pleasant St,Newburyport,Essex,MA,1950,1.5834555,11.872,RFS79649,-70.870864433832,42.810004232108,6.72772775
Los Amigos,Full-Service Restaurants,722511,33 Saco St,Newton Upper Falls,Middlesex,MA,2464,1.2347115,6.784,RFS166029,-71.220520609552,42.307852466711,4.00935575
Los Amigos,Full-Service Restaurants,722511,8 Hildreth St,Marlborough,Middlesex,MA,1752,1.799391,1.799391,RFS258807,-71.542580590306,42.347154027046,1.799391
Los Antojitos Restaurant LLC,Full-Service Restaurants,722511,5272 Washington St,West Roxbury,Suffolk,MA,2132,3.0282945,13.568,RFS215901,-71.159519496382,42.259080163765,8.29814725
Los Bravos Restaurant,Full-Service Restaurants,722511,1003 Saint James Ave,Springfield,Hampden,MA,1104,1.4395095,1.4395095,RFS29833,-72.568963699667,42.136187593353,1.4395095
Los Pinos Mexican Restaurant Inc,Full-Service Restaurants,722511,57 Lantern Rd,Revere,Suffolk,MA,2151,11.960553,15.264,RFS223047,-71.014776002169,42.421654753855,13.6122765
"Los Pollos, Inc.",Full-Service Restaurants,722511,358 Waverley St,Framingham,Middlesex,MA,1702,10.1486385,15.264,RFS174502,-71.414945090057,42.277153501399,12.70631925
Los Tremendos Del Chimi Restaurant Inc,Full-Service Restaurants,722511,64 Common St,Lawrence,Essex,MA,1840,1.5834555,11.872,RFS236193,-71.154816001818,42.70843824781,6.72772775
Losiers Cafe Inc,Full-Service Restaurants,722511,5 Pine St,Athol,Worcester,MA,1331,8.6075055,15.264,RFS207769,-72.233087326278,42.591822061403,11.93575275
"Lots of Eats, Inc.",Full-Service Restaurants,722511,1211 Osgood St Ste 5,North Andover,Essex,MA,1845,4.4532345,4.4532345,RFS56289,-71.112231286175,42.718587986973,4.4532345
Lotus Xpress Incorporated,Full-Service Restaurants,722511,167 Broadway,Somerville,Middlesex,MA,2145,8.4826995,15.264,RFS91546,-71.085946269515,42.388810569914,11.87334975
Louies Pizza and Roast Beef LLC,Limited-Service Restaurants,722513,1600 Main St,South Weymouth,Norfolk,MA,2190,1.6941045,12,RFS323040,-70.955062265035,42.149315394159,6.84705225
Louis Bourlos,Limited-Service Restaurants,722513,376 S Main St,Sharon,Norfolk,MA,2067,8.580396,13.568,RFS382097,-71.198652895264,42.108081532936,11.074198
Loui's Pizza and Roast,Limited-Service Restaurants,722513,470 Broadway,Lynn,Essex,MA,1904,2.082828,13.5,RFS396978,-70.955599322313,42.481010692653,7.791414
Louis Taverna,Full-Service Restaurants,722511,133 Bellevue Rd,Watertown,Middlesex,MA,2472,11.276265,16.96,RFS67193,-71.178944794046,42.374974561339,14.1181325
Lou's Deli Corp,Limited-Service Restaurants,722513,353 Stevens St,Lowell,Middlesex,MA,1851,1.4395095,10.5,RFS378680,-71.332935170374,42.630061029961,5.96975475
Lou's Diner,Full-Service Restaurants,722511,100 Chestnut St,Clinton,Worcester,MA,1510,2.125233,8.48,RFS27821,-71.682250234138,42.414583053617,5.3026165
Love Art Sushi Boston LLC,Full-Service Restaurants,722511,1 Haviland St,Boston,Suffolk,MA,2115,25.250049,32.224,RFS26545,-71.087554621957,42.346669457284,28.7370245
Lovin' The Oven,Caterers,722320,39 Marion Ave,Norwood,Norfolk,MA,2062,9.2973375,15.264,RFS14416,-71.209192950572,42.194557002989,12.28066875
Loving Cup LLC,Full-Service Restaurants,722511,12 Germania St APT 1,Jamaica Plain,Suffolk,MA,2130,1.5241875,8.48,RFS53573,-71.102171507385,42.313947937058,5.00209375
Loving Hut,Full-Service Restaurants,722511,415 Chandler St,Worcester,Worcester,MA,1602,4.417314,20.352,RFS190078,-71.833669848388,42.264093218451,12.384657
Lowell Dirt Dogs Girls Softball League Inc.,Limited-Service Restaurants,722513,35 Lannon Ave,Dracut,Middlesex,MA,1826,1.8221445,9,RFS377791,-71.352237750546,42.687647890568,5.41107225
Lowell House of Pizza,Limited-Service Restaurants,722513,283 School St,Lowell,Middlesex,MA,1854,2.494,4.7919465,RFS362833,-71.325798738051,42.642603482759,3.64297325
Lowell Restaurant Inc,Full-Service Restaurants,722511,6 Branch St,Lowell,Middlesex,MA,1851,1.4395095,11.872,RFS227265,-71.322044037288,42.637668192711,6.65575475
Lowell Rizzo's Inc,Limited-Service Restaurants,722513,14 Amherst Rd,Wilmington,Middlesex,MA,1887,15.786771,21,RFS313239,-71.18645747443,42.554705020346,18.3933855
Lpereira Subs LLC,Limited-Service Restaurants,722513,370 Woodland Dr,Hanover,Plymouth,MA,2339,8.978343,13.5,RFS381131,-70.848642417427,42.145576432802,11.2391715
Lr Hunt LLC,Full-Service Restaurants,722511,241 Main St,Wareham,Plymouth,MA,2571,2.5223055,11.872,RFS133087,-70.716000092475,41.758784607686,7.19715275
Lrp Ventures Inc,Limited-Service Restaurants,722513,71 Hamilton St,Quincy,Norfolk,MA,2170,6.235,7.5,RFS425187,-71.015004772594,42.275229036832,6.8675
Lt Coffee Company LLC,Limited-Service Restaurants,722513,9 Jerome St,Medford,Middlesex,MA,2155,1.439064,6,RFS441098,-71.141320579754,42.420288816827,3.719532
Lu Istanbul,Full-Service Restaurants,722511,237 Holland St,Somerville,Middlesex,MA,2144,3.519978,15.264,RFS131280,-71.126760063803,42.402554450686,9.391989
Lu Jac Corp,Full-Service Restaurants,722511,980 Eastern Ave,Malden,Middlesex,MA,2148,1.736592,10.176,RFS281696,-71.042364023356,42.4302018698,5.956296
"Luby's Fuddruckers Restaurant, LLC",Full-Service Restaurants,722511,35 Magnolia Ave,Gloucester,Essex,MA,1930,51.06,62.752,RFS172173,-70.715040195123,42.580694756233,56.906
"Luca's Restaurant, Inc.",Full-Service Restaurants,722511,1410 Centre St,Roslindale,Suffolk,MA,2131,3.387615,15.264,RFS73678,-71.136227350529,42.294122555832,9.3258075
Luccas,Full-Service Restaurants,722511,428 Lancaster St,Leominster,Worcester,MA,1453,11.4766905,20.352,RFS193583,-71.744087676095,42.513262462797,15.91434525
Luccas American Kitchen LLC,Full-Service Restaurants,722511,428 Lancaster St,Leominster,Worcester,MA,1453,11.4766905,20.352,RFS193584,-71.744087676095,42.513262462797,15.91434525
Lucian's II,Full-Service Restaurants,722511,100 Front St,Worcester,Worcester,MA,1608,9.4622715,18.656,RFS28008,-71.799973507787,42.262536247002,14.05913575
Lucia's Latin Kitchen,Full-Service Restaurants,722511,109 Railroad St,Lee,Berkshire,MA,1238,4.0315275,18.656,RFS40802,-73.252058562713,42.307884790954,11.34376375
Lucille Kitchen,Full-Service Restaurants,722511,54 High St,Assonet,Bristol,MA,2702,1.4395095,11.872,RFS218018,-71.067073164137,41.780498229568,6.65575475
Lucini's Pizzeria Limited Partnership,Limited-Service Restaurants,722513,882 Broadway,Everett,Middlesex,MA,2149,1.7045655,9,RFS440170,-71.044496538982,42.419614059922,5.35228275
Luck Corporation,Full-Service Restaurants,722511,215 Highland Ave,Somerville,Middlesex,MA,2143,0.648318,0.648318,RFS120283,-71.107699502567,42.390164667379,0.648318
Lucky Cafe,Full-Service Restaurants,722511,1107 Dorchester Ave,Dorchester,Suffolk,MA,2125,2.777907,2.777907,RFS43690,-71.057332917137,42.312757174158,2.777907
"Lucky Cafe, Inc.",Full-Service Restaurants,722511,7 Knapp St,Boston,Suffolk,MA,2111,1.5834555,11.872,RFS244092,-71.06200125147,42.351046335966,6.72772775
Lucky Dragon,Full-Service Restaurants,722511,414 W Broadway,Boston,Suffolk,MA,2127,10.973523,18.656,RFS189883,-71.047766342434,42.336891172408,14.8147615
Lucky Dragon Restaurant,Full-Service Restaurants,722511,14 Medford St,Arlington,Middlesex,MA,2474,1.6844355,1.6844355,RFS71892,-71.148827116566,42.4163335389,1.6844355
"Lucky Finn Cafe, LLC",Full-Service Restaurants,722511,206 Front St,Scituate,Plymouth,MA,2066,2.475,4.5,RFS114568,-70.724955151349,42.197174131504,3.4875
"Lucky Hanks Restaurant and Cafe, Inc.",Full-Service Restaurants,722511,218 Upper Main St,Edgartown,Dukes,MA,2539,2.3595,10.176,RFS121727,-70.524152687088,41.392446000888,6.26775
Lucky House,Full-Service Restaurants,722511,22 Central St,Peabody,Essex,MA,1960,1.4395095,1.4395095,RFS122255,-70.927403149482,42.527729924464,1.4395095
"Lucky Rice, Inc.",Full-Service Restaurants,722511,71 Broad St,Boston,Suffolk,MA,2109,14.6184555,18.656,RFS246828,-71.053664838591,42.35781315625,16.63722775
Lucky Strike Restaurant Inc,Full-Service Restaurants,722511,703 Grattan St,Chicopee,Hampden,MA,1020,49.078458,49.078458,RFS245697,-72.599547426904,42.174203626706,49.078458
"Lucky Thirteen Pizza, Inc.",Limited-Service Restaurants,722513,700 Depot St,Easton,Bristol,MA,2334,,,RFS423728,-71.118420856995,42.02489007187,
"Lucky Thirteen Restaurant, Inc.",Full-Service Restaurants,722511,8 Wymon Way,Lynnfield,Essex,MA,1940,,,RFS259023,-71.037481348326,42.535639679928,
Lucky's Roast Beef & Pizza Inc,Limited-Service Restaurants,722513,251 Primrose St,Haverhill,Essex,MA,1830,16.0882425,22.5,RFS355624,-71.086435213346,42.783896090366,19.29412125
"Lucy Ethiopian Cafe and Restaurant, LLC",Full-Service Restaurants,722511,334 Msschusetts Ave Ste B,Boston,Suffolk,MA,2115,3.625248,3.625248,RFS168082,-71.08431845207,42.342418597489,3.625248
Luigi S Pizzeria,Limited-Service Restaurants,722513,4 Congress St,Stoneham,Middlesex,MA,2180,3.977853,16.5,RFS385267,-71.10451550757,42.473800756556,10.2389265
Luigi's,Limited-Service Restaurants,722513,117 Lynnfield St,Peabody,Essex,MA,1960,1.4395095,10.5,RFS299966,-70.954984658902,42.516476938462,5.96975475
"Luigi's Restaurant, LLC",Full-Service Restaurants,722511,807 Maple Rd,Longmeadow,Hampden,MA,1106,8.9233485,16.96,RFS260955,-72.552900654546,42.032739203935,12.94167425
Luis C. Teixeira,Full-Service Restaurants,722511,12 Sol E Mar St,South Dartmouth,Bristol,MA,2748,10.800471,20.352,RFS53722,-70.931872753,41.597480978188,15.5762355
Lulu Cuisine LLC,Full-Service Restaurants,722511,208 Concord Ave,Cambridge,Middlesex,MA,2138,1.482723,8.48,RFS115429,-71.131298279859,42.382482084637,4.9813615
Lumber Yard Restaurant LLC,Full-Service Restaurants,722511,40 Hop Brook Rd,Amherst,Hampshire,MA,1002,2.730156,13.568,RFS184108,-72.492936852862,42.354353260979,8.149078
"Luna Azteca Mexican Restaurant, Inc.",Full-Service Restaurants,722511,16 Benjamin Rd,Arlington,Middlesex,MA,2476,9.021012,13.568,RFS86488,-71.174889303831,42.41964657108,11.294506
Lunas Restaurant,Limited-Service Restaurants,722513,945 Saratoga St,Boston,Suffolk,MA,2128,1.91598,1.91598,RFS445340,-71.010186472897,42.386298653021,1.91598
"Lunch Box Deli, Inc.",Limited-Service Restaurants,722513,14 Brewster Dr,Norwood,Norfolk,MA,2062,12.39645,18,RFS313250,-71.196871410717,42.156744754444,15.198225
Lunchbox,Full-Service Restaurants,722511,258 Teaticket Hwy,Teaticket,Barnstable,MA,2536,13.8,16.96,RFS139974,-70.595172583007,41.567425214315,15.38
